rank,smiles,cn,cn_error,ysi,bp,density,lhv,dynamic_viscosity,tanimoto
169,C1=CC=C2C=CC=C2C=C1,14.552,51.448,104.48116058231606,219.20832106828266,1015.6464675621116,38.139984762242285,2.5517353525782016,0.9
170,CCC(C)C1CCCc2ccccc12,14.492,51.508,104.50675936018997,246.47749666365814,932.5467741050002,38.742778556390746,7.20012873773627,1.0
171,CC(=CCCC(C)(C=C)O)C,14.411,51.589,73.74806964039537,200.93270820410885,850.6816324589562,35.92385075421719,7.702733355212093,1.0
172,CC1=C(C=C(C=C1)C(C)C)O,14.211,51.789,94.54684944993119,208.20411818492641,988.5426845405975,34.76909075189584,9.033877981510788,0.44
173,CCCCC(C)(C)O,13.923,52.077,42.532772010341446,142.85833993293656,815.0604194959443,35.73020363119941,6.926002092174529,0.5555555555555556
174,CC(C)C(C)O,13.557,52.443,31.774891311938067,114.88791571530695,800.0775379992458,34.51362731592009,5.876318924798257,0.38461538461538464
175,CCC(C)CO,13.362,52.638,31.271367099382466,126.85525548462145,814.1589907650949,34.692804294348015,5.4419624662223525,0.5714285714285714
176,CCCC(C)O,13.337,52.663,29.82262177258308,125.56833614133681,809.6186019436567,34.610146661316065,4.68994204345181,0.6111111111111112
177,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,12.919,53.081,109.89063969558786,233.3676273296986,767.4204243895399,44.10554753118908,6.229961660132096,1.0
178,CC(C)C(C)C(C)CC(C)(C)C,12.84,53.16,105.09637428631966,194.38294218967704,749.3370733882937,44.154309250452656,2.3753597925384677,1.0
